teams,opp,date,opener.odds,opener.juice,pinn.odds,pinn.juice,opener,totals,totalsjuice
Portland,Atlanta,2015-01-30,6.5,-110.0,5.0,100.0,201.0,203.5,-104.0
Atlanta,Portland,2015-01-30,-6.5,-110.0,-5.0,-110.0,201.0,203.5,-106.0
Dallas,Miami,2015-01-30,-8.5,-110.0,-7.5,-107.0,193.0,191.0,-105.0
Miami,Dallas,2015-01-30,8.5,-110.0,7.5,-103.0,193.0,191.0,-105.0
L.A. Clippers,New Orleans,2015-01-30,-6.0,-111.0,-8.5,-114.0,201.0,199.5,-105.0
New Orleans,L.A. Clippers,2015-01-30,6.0,-109.0,8.5,103.0,201.0,199.5,-105.0
Golden State,Utah,2015-01-30,-10.0,-110.0,-10.0,-104.0,205.5,206.0,-107.0
Utah,Golden State,2015-01-30,10.0,-110.0,10.0,-106.0,205.5,206.0,-103.0
Chicago,Phoenix,2015-01-30,4.0,-110.0,7.0,-113.0,210.5,212.0,102.0
Phoenix,Chicago,2015-01-30,-4.0,-110.0,-7.0,102.0,210.5,212.0,-113.0
Toronto,Washington,2015-01-31,4.0,-110.0,5.0,-103.0,204.0,203.5,-106.0
Washington,Toronto,2015-01-31,-4.0,-110.0,-5.0,-107.0,204.0,203.5,-104.0
Sacramento,Indiana,2015-01-31,5.0,-110.0,5.5,-102.0,198.0,199.5,-108.0
Indiana,Sacramento,2015-01-31,-5.0,-110.0,-5.5,-108.0,198.0,199.5,-102.0
Dallas,Orlando,2015-01-31,-6.5,-110.0,-7.0,-102.0,211.5,209.0,-110.0
Orlando,Dallas,2015-01-31,6.5,-110.0,7.0,-108.0,211.5,209.0,100.0
Philadelphia,Atlanta,2015-01-31,18.5,-110.0,16.5,-105.0,192.0,192.5,-103.0
Atlanta,Philadelphia,2015-01-31,-18.5,-110.0,-16.5,-105.0,192.0,192.5,-107.0
Houston,Detroit,2015-01-31,-4.0,-110.0,-4.0,100.0,204.5,205.5,-105.0
Detroit,Houston,2015-01-31,4.0,-110.0,4.0,-110.0,204.5,205.5,-105.0
Cleveland,Minnesota,2015-01-31,-10.0,-110.0,-11.0,-106.0,204.5,204.0,-103.0
Minnesota,Cleveland,2015-01-31,10.0,-110.0,11.0,-104.0,204.5,204.0,-107.0
Oklahoma City,Memphis,2015-01-31,6.0,-110.0,4.0,-108.0,194.5,198.5,-105.0
Memphis,Oklahoma City,2015-01-31,-6.0,-110.0,-4.0,-102.0,194.5,198.5,-105.0
Portland,Milwaukee,2015-01-31,0.0,-110.0,-2.0,-101.0,195.5,198.5,-107.0
Milwaukee,Portland,2015-01-31,0.0,-110.0,2.0,-109.0,195.5,198.5,-103.0
L.A. Clippers,San Antonio,2015-01-31,3.5,-110.0,5.0,-110.0,200.0,205.0,100.0
San Antonio,L.A. Clippers,2015-01-31,-3.5,-110.0,-5.0,100.0,200.0,205.0,-110.0
Charlotte,Denver,2015-01-31,6.0,-110.0,4.5,-101.0,196.5,194.5,-102.0
Denver,Charlotte,2015-01-31,-6.0,-110.0,-4.5,-109.0,196.5,194.5,-108.0
Phoenix,Golden State,2015-01-31,9.0,-110.0,10.5,-107.0,227.5,225.0,-105.0
Golden State,Phoenix,2015-01-31,-9.0,-110.0,-10.5,-103.0,227.5,225.0,-105.0
Miami,Boston,2015-02-01,4.5,-110.0,3.5,-110.0,190.0,185.5,100.0
Boston,Miami,2015-02-01,-4.5,-110.0,-3.5,100.0,190.0,185.5,-110.0
L.A. Lakers,New York,2015-02-01,3.0,-110.0,3.0,-102.0,192.0,190.5,-104.0
New York,L.A. Lakers,2015-02-01,-3.0,-110.0,-3.0,-108.0,192.0,190.5,-106.0
Charlotte,Washington,2015-02-02,9.0,-110.0,7.5,100.0,187.5,186.5,-102.0
Washington,Charlotte,2015-02-02,-9.0,-110.0,-7.5,-110.0,187.5,186.5,-108.0
Philadelphia,Cleveland,2015-02-02,16.0,-110.0,17.0,100.0,193.0,195.5,-102.0
Cleveland,Philadelphia,2015-02-02,-16.0,-110.0,-17.0,-110.0,193.0,195.5,-108.0
L.A. Clippers,Brooklyn,2015-02-02,-8.5,-110.0,-8.5,-103.0,200.5,202.5,-104.0
Brooklyn,L.A. Clippers,2015-02-02,8.5,-110.0,8.5,-107.0,200.5,202.5,-106.0
Milwaukee,Toronto,2015-02-02,7.5,-110.0,6.0,-107.0,202.0,203.0,-102.0
Toronto,Milwaukee,2015-02-02,-7.5,-110.0,-6.0,-103.0,202.0,203.0,-108.0
Atlanta,New Orleans,2015-02-02,-6.0,-110.0,-3.0,-104.0,196.5,196.0,100.0
New Orleans,Atlanta,2015-02-02,6.0,-110.0,3.0,-106.0,196.5,196.0,-110.0
Orlando,Oklahoma City,2015-02-02,12.5,-110.0,10.5,-103.0,208.0,207.0,-111.0
Oklahoma City,Orlando,2015-02-02,-12.5,-110.0,-10.5,-107.0,208.0,207.0,101.0
Minnesota,Dallas,2015-02-02,12.0,-110.0,10.0,-101.0,206.0,209.0,-103.0
Dallas,Minnesota,2015-02-02,-12.0,-110.0,-10.0,-109.0,206.0,209.0,-107.0
Memphis,Phoenix,2015-02-02,-1.5,-110.0,-2.5,-101.0,207.5,204.0,-113.0
Phoenix,Memphis,2015-02-02,1.5,-110.0,2.5,-109.0,207.5,204.0,102.0
Denver,Philadelphia,2015-02-03,-7.0,-110.0,-7.5,-110.0,192.5,193.5,-105.0
Philadelphia,Denver,2015-02-03,7.0,-110.0,7.5,100.0,192.5,193.5,-105.0
Boston,New York,2015-02-03,2.0,-110.0,-1.0,100.0,190.5,190.5,-105.0
New York,Boston,2015-02-03,-2.0,-110.0,1.0,-110.0,190.5,190.5,-105.0
Miami,Detroit,2015-02-03,5.0,-110.0,4.0,-107.0,186.5,185.0,102.0
Detroit,Miami,2015-02-03,-5.0,-110.0,-4.0,-103.0,186.5,185.0,-113.0
Utah,Portland,2015-02-03,10.0,-110.0,8.5,-108.0,195.0,194.0,102.0
Portland,Utah,2015-02-03,-10.0,-110.0,-8.5,-102.0,195.0,194.0,-113.0
Golden State,Sacramento,2015-02-03,-9.5,-110.0,-10.0,-105.0,217.5,218.0,100.0
Sacramento,Golden State,2015-02-03,9.5,-110.0,10.0,-105.0,217.5,218.0,-110.0
Detroit,Indiana,2015-02-04,4.0,-110.0,4.5,-109.0,190.5,193.5,-101.0
Indiana,Detroit,2015-02-04,-4.0,-110.0,-4.5,-101.0,190.5,193.5,-109.0
Denver,Boston,2015-02-04,1.0,-110.0,3.5,-107.0,198.5,204.0,-105.0
Boston,Denver,2015-02-04,-1.0,-110.0,-3.5,-103.0,198.5,204.0,-105.0
Washington,Atlanta,2015-02-04,6.0,-110.0,5.5,-103.0,198.5,196.0,100.0
Atlanta,Washington,2015-02-04,-6.0,-110.0,-5.5,-107.0,198.5,196.0,-110.0
Brooklyn,Toronto,2015-02-04,10.5,-110.0,7.5,-103.0,202.5,203.5,-105.0
Toronto,Brooklyn,2015-02-04,-10.5,-110.0,-7.5,-107.0,202.5,203.5,-105.0
Miami,Minnesota,2015-02-04,-1.5,-110.0,2.0,-107.0,188.0,188.5,-110.0
Minnesota,Miami,2015-02-04,1.5,-110.0,-2.0,-103.0,188.0,188.5,100.0
Oklahoma City,New Orleans,2015-02-04,3.0,-110.0,4.0,-105.0,196.0,192.0,-105.0
New Orleans,Oklahoma City,2015-02-04,-3.0,-110.0,-4.0,-105.0,196.0,192.0,-105.0
Chicago,Houston,2015-02-04,3.0,-110.0,3.0,-113.0,202.0,205.0,-102.0
Houston,Chicago,2015-02-04,-3.0,-110.0,-3.0,102.0,202.0,205.0,-108.0
L.A. Lakers,Milwaukee,2015-02-04,8.5,-110.0,9.5,-108.0,192.5,192.0,-109.0
Milwaukee,L.A. Lakers,2015-02-04,-8.5,-110.0,-9.5,-102.0,192.5,192.0,-101.0
Orlando,San Antonio,2015-02-04,12.5,-110.0,13.5,-104.0,204.0,201.0,-107.0
San Antonio,Orlando,2015-02-04,-12.5,-110.0,-13.5,-106.0,204.0,201.0,-103.0
Memphis,Utah,2015-02-04,-6.5,-110.0,-6.5,-107.0,191.0,187.0,-105.0
Utah,Memphis,2015-02-04,6.5,-110.0,6.5,-103.0,191.0,187.0,-105.0
Dallas,Golden State,2015-02-04,8.5,-110.0,8.0,-110.0,217.5,217.0,-106.0
Golden State,Dallas,2015-02-04,-8.5,-110.0,-8.0,100.0,217.5,217.0,-104.0
Washington,Charlotte,2015-02-05,-2.0,-110.0,-2.0,-102.0,186.5,187.0,-106.0
Charlotte,Washington,2015-02-05,2.0,-110.0,2.0,-108.0,186.5,187.0,-104.0
L.A. Clippers,Cleveland,2015-02-05,3.0,-110.0,4.5,-107.0,208.5,208.0,-102.0
Cleveland,L.A. Clippers,2015-02-05,-3.0,-110.0,-4.5,-103.0,208.5,208.0,-108.0
Dallas,Sacramento,2015-02-05,-3.5,-110.0,-2.5,-107.0,208.5,209.5,-105.0
Sacramento,Dallas,2015-02-05,3.5,-110.0,2.5,-103.0,208.5,209.5,-105.0
Phoenix,Portland,2015-02-05,4.0,-110.0,5.0,-110.0,211.0,211.0,-103.0
Portland,Phoenix,2015-02-05,-4.0,-110.0,-5.0,100.0,211.0,211.0,-107.0
New York,Brooklyn,2015-02-06,6.0,-110.0,6.5,-106.0,191.0,196.0,-104.0
Brooklyn,New York,2015-02-06,-6.0,-110.0,-6.5,-104.0,191.0,196.0,-106.0
L.A. Lakers,Orlando,2015-02-06,4.5,-110.0,4.5,102.0,203.0,200.0,-105.0
Orlando,L.A. Lakers,2015-02-06,-4.5,-110.0,-4.5,-113.0,203.0,200.0,-105.0
Cleveland,Indiana,2015-02-06,-6.5,-110.0,-6.0,-101.0,196.0,195.5,-107.0
Indiana,Cleveland,2015-02-06,6.5,-110.0,6.0,-109.0,196.0,195.5,-103.0
L.A. Clippers,Toronto,2015-02-06,2.0,-110.0,-1.0,-104.0,210.0,211.0,-107.0
Toronto,L.A. Clippers,2015-02-06,-2.0,-110.0,1.0,-106.0,210.0,211.0,-103.0
Denver,Detroit,2015-02-06,5.5,-110.0,6.5,-102.0,202.5,204.5,-106.0
Detroit,Denver,2015-02-06,-5.5,-110.0,-6.5,-108.0,202.5,204.5,-104.0
Golden State,Atlanta,2015-02-06,1.0,-110.0,-2.0,-105.0,215.0,213.0,-104.0
Atlanta,Golden State,2015-02-06,-1.0,-110.0,2.0,-105.0,215.0,213.0,-106.0
Philadelphia,Boston,2015-02-06,9.0,-110.0,8.5,-108.0,191.5,190.5,-108.0
Boston,Philadelphia,2015-02-06,-9.0,-110.0,-8.5,-102.0,191.5,190.5,-102.0
Memphis,Minnesota,2015-02-06,-7.5,-110.0,-8.5,-102.0,193.0,198.0,-105.0
Minnesota,Memphis,2015-02-06,7.5,-110.0,8.5,-108.0,193.0,198.0,-105.0
New Orleans,Oklahoma City,2015-02-06,4.5,-110.0,6.0,100.0,196.0,199.0,-104.0
Oklahoma City,New Orleans,2015-02-06,-4.5,-110.0,-6.0,-110.0,196.0,199.0,-106.0
Milwaukee,Houston,2015-02-06,6.0,-110.0,5.5,-105.0,199.5,198.5,-103.0
Houston,Milwaukee,2015-02-06,-6.0,-110.0,-5.5,-105.0,199.5,198.5,-107.0
Utah,Phoenix,2015-02-06,7.5,-110.0,5.5,-107.0,203.5,202.0,-107.0
Phoenix,Utah,2015-02-06,-7.5,-110.0,-5.5,-103.0,203.5,202.0,-103.0
Miami,San Antonio,2015-02-06,10.5,-110.0,12.5,-103.0,186.5,186.0,-107.0
San Antonio,Miami,2015-02-06,-10.5,-110.0,-12.5,-107.0,186.5,186.0,-103.0
Brooklyn,Washington,2015-02-07,6.5,-110.0,6.5,-102.0,193.0,192.0,-105.0
Washington,Brooklyn,2015-02-07,-6.5,-110.0,-6.5,-108.0,193.0,192.0,-105.0
Chicago,New Orleans,2015-02-07,-1.0,-110.0,-2.0,-107.0,195.0,193.0,-105.0
New Orleans,Chicago,2015-02-07,1.0,-110.0,2.0,-103.0,195.0,193.0,-105.0
Golden State,New York,2015-02-07,-14.0,-110.0,-15.5,-103.0,206.0,203.5,102.0
New York,Golden State,2015-02-07,14.0,-110.0,15.5,-107.0,206.0,203.5,-113.0
Charlotte,Philadelphia,2015-02-07,-6.5,-110.0,-8.0,-106.0,183.0,181.5,-105.0
Philadelphia,Charlotte,2015-02-07,6.5,-110.0,8.0,-104.0,183.0,181.5,-105.0
Boston,Milwaukee,2015-02-07,7.0,-110.0,6.0,-105.0,196.5,193.5,-106.0
Milwaukee,Boston,2015-02-07,-7.0,-110.0,-6.0,-105.0,196.5,193.5,-104.0
Portland,Dallas,2015-02-07,4.0,-110.0,2.5,-102.0,204.0,207.0,-105.0
Dallas,Portland,2015-02-07,-4.0,-110.0,-2.5,-108.0,204.0,207.0,-105.0
Sacramento,Utah,2015-02-07,5.0,-110.0,5.5,102.0,196.0,194.5,-106.0
Utah,Sacramento,2015-02-07,-5.0,-110.0,-5.5,-113.0,196.0,194.5,-104.0
L.A. Clippers,Oklahoma City,2015-02-08,3.5,-110.0,7.5,-107.0,209.0,207.0,-104.0
Oklahoma City,L.A. Clippers,2015-02-08,-3.5,-110.0,-7.5,-103.0,209.0,207.0,-106.0
L.A. Lakers,Cleveland,2015-02-08,14.5,-110.0,14.0,102.0,198.5,197.5,-104.0
Cleveland,L.A. Lakers,2015-02-08,-14.5,-110.0,-14.0,-113.0,198.5,197.5,-106.0
Minnesota,Detroit,2015-02-08,7.5,-110.0,7.5,-105.0,202.0,204.0,-113.0
Detroit,Minnesota,2015-02-08,-7.5,-110.0,-7.5,-105.0,202.0,204.0,102.0
Indiana,Charlotte,2015-02-08,1.0,-110.0,-2.0,-107.0,186.5,184.5,-103.0
Charlotte,Indiana,2015-02-08,-1.0,-110.0,2.0,-103.0,186.5,184.5,-107.0
Atlanta,Memphis,2015-02-08,3.5,-110.0,3.0,-108.0,196.5,196.5,-106.0
Memphis,Atlanta,2015-02-08,-3.5,-110.0,-3.0,-102.0,196.5,196.5,-104.0
Chicago,Orlando,2015-02-08,-6.0,-110.0,-6.5,-103.0,203.5,197.5,-102.0
Orlando,Chicago,2015-02-08,6.0,-110.0,6.5,-107.0,203.5,197.5,-108.0
Portland,Houston,2015-02-08,4.0,-110.0,4.5,-107.0,204.0,206.0,-105.0
Houston,Portland,2015-02-08,-4.0,-110.0,-4.5,-103.0,204.0,206.0,-105.0
San Antonio,Toronto,2015-02-08,1.5,-110.0,-1.5,-107.0,201.5,201.5,-103.0
Toronto,San Antonio,2015-02-08,-1.5,-110.0,1.5,-103.0,201.5,201.5,-107.0
Phoenix,Sacramento,2015-02-08,-4.5,-110.0,-7.5,-103.0,210.5,208.0,-103.0
Sacramento,Phoenix,2015-02-08,4.5,-110.0,7.5,-107.0,210.5,208.0,-107.0
Orlando,Washington,2015-02-09,8.5,-110.0,10.5,-102.0,197.0,194.5,-104.0
Washington,Orlando,2015-02-09,-8.5,-110.0,-10.5,-108.0,197.0,194.5,-106.0
San Antonio,Indiana,2015-02-09,-4.5,-110.0,-5.0,-101.0,191.0,190.5,-101.0
Indiana,San Antonio,2015-02-09,4.5,-110.0,5.0,-109.0,191.0,190.5,-109.0
Golden State,Philadelphia,2015-02-09,-15.0,-110.0,-16.0,-102.0,204.5,205.5,-103.0
Philadelphia,Golden State,2015-02-09,15.0,-110.0,16.0,-108.0,204.5,205.5,-107.0
New York,Miami,2015-02-09,6.0,-110.0,4.5,-106.0,186.0,181.5,-109.0
Miami,New York,2015-02-09,-6.0,-110.0,-4.5,-104.0,186.0,181.5,-101.0
Brooklyn,Milwaukee,2015-02-09,5.5,-110.0,5.0,-107.0,193.0,193.5,-105.0
Milwaukee,Brooklyn,2015-02-09,-5.5,-110.0,-5.0,-103.0,193.0,193.5,-105.0
Utah,New Orleans,2015-02-09,5.0,-110.0,2.5,-108.0,191.5,184.5,102.0
New Orleans,Utah,2015-02-09,-5.0,-110.0,-2.5,-102.0,191.5,184.5,-113.0
Atlanta,Minnesota,2015-02-09,-7.5,-110.0,-6.5,100.0,202.5,206.5,-101.0
Minnesota,Atlanta,2015-02-09,7.5,-110.0,6.5,-110.0,202.5,206.5,-109.0
L.A. Clippers,Dallas,2015-02-09,6.5,-110.0,8.0,102.0,210.0,210.0,-105.0
Dallas,L.A. Clippers,2015-02-09,-6.5,-110.0,-8.0,-113.0,210.0,210.0,-105.0
Oklahoma City,Denver,2015-02-09,-4.5,-110.0,-6.5,-102.0,210.0,213.0,-110.0
Denver,Oklahoma City,2015-02-09,4.5,-110.0,6.5,-108.0,210.0,213.0,100.0
Detroit,Charlotte,2015-02-10,2.0,-110.0,2.0,-110.0,189.0,192.5,-105.0
Charlotte,Detroit,2015-02-10,-2.0,-110.0,-2.0,100.0,189.0,192.5,-105.0
Houston,Phoenix,2015-02-10,2.0,-110.0,2.5,-110.0,218.0,217.0,-105.0
Phoenix,Houston,2015-02-10,-2.0,-110.0,-2.5,100.0,218.0,217.0,-105.0
Brooklyn,Memphis,2015-02-10,12.0,-110.0,12.5,-107.0,191.0,190.5,-108.0
Memphis,Brooklyn,2015-02-10,-12.0,-110.0,-12.5,-103.0,191.0,190.5,-102.0
Sacramento,Chicago,2015-02-10,9.0,-110.0,11.0,-107.0,200.5,197.5,-108.0
Chicago,Sacramento,2015-02-10,-9.0,-110.0,-11.0,-103.0,200.5,197.5,-102.0
Denver,L.A. Lakers,2015-02-10,-2.0,-110.0,1.0,-105.0,200.5,202.0,-102.0
L.A. Lakers,Denver,2015-02-10,2.0,-110.0,-1.0,-105.0,200.5,202.0,-108.0
New York,Orlando,2015-02-11,4.5,-110.0,6.0,100.0,188.5,187.5,-107.0
Orlando,New York,2015-02-11,-4.5,-110.0,-6.0,-110.0,188.5,187.5,-103.0
Washington,Toronto,2015-02-11,5.0,-110.0,5.0,-104.0,201.5,196.0,-105.0
Toronto,Washington,2015-02-11,-5.0,-110.0,-5.0,-106.0,201.5,196.0,-105.0
San Antonio,Detroit,2015-02-11,-5.5,-110.0,-6.5,-105.0,195.5,194.5,-102.0
Detroit,San Antonio,2015-02-11,5.5,-110.0,6.5,-105.0,195.5,194.5,-108.0
Atlanta,Boston,2015-02-11,-7.0,-110.0,-6.5,-110.0,202.5,201.0,-105.0
Boston,Atlanta,2015-02-11,7.0,-110.0,6.5,100.0,202.5,201.0,-105.0
Indiana,New Orleans,2015-02-11,5.0,-110.0,-1.0,-102.0,189.0,189.0,-101.0
New Orleans,Indiana,2015-02-11,-5.0,-110.0,1.0,-108.0,189.0,189.0,-109.0
Golden State,Minnesota,2015-02-11,-10.5,-110.0,-9.5,-106.0,216.5,218.5,-105.0
Minnesota,Golden State,2015-02-11,10.5,-110.0,9.5,-104.0,216.5,218.5,-105.0
Sacramento,Milwaukee,2015-02-11,8.0,-110.0,10.0,-108.0,195.5,198.5,-110.0
Milwaukee,Sacramento,2015-02-11,-8.0,-110.0,-10.0,-102.0,195.5,198.5,100.0
Memphis,Oklahoma City,2015-02-11,4.0,-110.0,4.5,-102.0,198.5,200.5,-112.0
Oklahoma City,Memphis,2015-02-11,-4.0,-110.0,-4.5,-108.0,198.5,200.5,102.0
Miami,Cleveland,2015-02-11,11.5,-110.0,12.0,100.0,192.5,192.5,-107.0
Cleveland,Miami,2015-02-11,-11.5,-110.0,-12.0,-110.0,192.5,192.5,-103.0
Utah,Dallas,2015-02-11,5.0,-110.0,5.0,-104.0,197.5,200.0,-105.0
Dallas,Utah,2015-02-11,-5.0,-110.0,-5.0,-106.0,197.5,200.0,-105.0
L.A. Lakers,Portland,2015-02-11,12.5,-110.0,14.0,-102.0,199.0,196.5,-106.0
Portland,L.A. Lakers,2015-02-11,-12.5,-110.0,-14.0,-108.0,199.0,196.5,-104.0
Houston,L.A. Clippers,2015-02-11,4.0,-110.0,3.5,-105.0,213.0,213.0,-110.0
L.A. Clippers,Houston,2015-02-11,-4.0,-110.0,-3.5,-105.0,213.0,213.0,100.0
Cleveland,Chicago,2015-02-12,0.0,-110.0,-2.0,-102.0,201.5,197.5,-106.0
Chicago,Cleveland,2015-02-12,0.0,-110.0,2.0,-108.0,201.5,197.5,-104.0
World All Stars,USA All Stars,2015-02-13,4.0,-105.0,3.5,-102.0,280.5,280.0,104.0
USA All Stars,World All Stars,2015-02-13,-4.0,-115.0,-3.5,-108.0,280.5,280.0,-115.0
West,East,2015-02-15,-2.5,-110.0,-4.5,102.0,295.5,301.0,100.0
East,West,2015-02-15,2.5,-110.0,4.5,-113.0,295.5,301.0,-110.0
Dallas,Oklahoma City,2015-02-19,4.5,-110.0,5.0,-101.0,212.0,213.5,-105.0
Oklahoma City,Dallas,2015-02-19,-4.5,-110.0,-5.0,-109.0,212.0,213.5,-105.0
San Antonio,L.A. Clippers,2015-02-19,2.5,-110.0,-2.5,-108.0,203.0,202.0,-110.0
L.A. Clippers,San Antonio,2015-02-19,-2.5,-110.0,2.5,-102.0,203.0,202.0,100.0
New Orleans,Orlando,2015-02-20,-3.5,-110.0,-5.5,-110.0,195.0,192.0,-105.0
Orlando,New Orleans,2015-02-20,3.5,-110.0,5.5,100.0,195.0,192.0,-105.0
Indiana,Philadelphia,2015-02-20,-6.5,-110.0,-8.5,-110.0,185.0,183.0,-105.0
Philadelphia,Indiana,2015-02-20,6.5,-110.0,8.5,100.0,185.0,183.0,-105.0
Chicago,Detroit,2015-02-20,-4.5,-110.0,-6.0,-105.0,197.0,193.5,100.0
Detroit,Chicago,2015-02-20,4.5,-110.0,6.0,-105.0,197.0,193.5,-110.0
Toronto,Atlanta,2015-02-20,5.5,-110.0,5.5,-106.0,206.0,206.0,-110.0
Atlanta,Toronto,2015-02-20,-5.5,-110.0,-5.5,-104.0,206.0,206.0,100.0
Miami,New York,2015-02-20,-5.5,-110.0,-7.0,-109.0,182.0,181.5,-107.0
New York,Miami,2015-02-20,5.5,-110.0,7.0,-101.0,182.0,181.5,-103.0
Phoenix,Minnesota,2015-02-20,-3.5,-110.0,2.0,-104.0,213.0,207.0,-105.0
Minnesota,Phoenix,2015-02-20,3.5,-110.0,-2.0,-106.0,213.0,207.0,-105.0
Cleveland,Washington,2015-02-20,-3.0,-110.0,-3.0,-109.0,198.0,198.5,-105.0
Washington,Cleveland,2015-02-20,3.0,-110.0,3.0,-101.0,198.0,198.5,-105.0
Houston,Dallas,2015-02-20,3.5,-110.0,2.5,-106.0,210.5,212.0,-105.0
Dallas,Houston,2015-02-20,-3.5,-110.0,-2.5,-104.0,210.5,212.0,-105.0
Denver,Milwaukee,2015-02-20,8.0,-110.0,8.5,-109.0,200.0,197.0,-109.0
Milwaukee,Denver,2015-02-20,-8.0,-110.0,-8.5,-101.0,200.0,197.0,-101.0
Portland,Utah,2015-02-20,-5.0,-110.0,-4.5,-105.0,194.5,191.0,-113.0
Utah,Portland,2015-02-20,5.0,-110.0,4.5,-105.0,194.5,191.0,102.0
Boston,Sacramento,2015-02-20,3.0,-110.0,4.0,-107.0,201.5,202.5,-104.0
Sacramento,Boston,2015-02-20,-3.0,-110.0,-4.0,-103.0,201.5,202.5,-106.0
San Antonio,Golden State,2015-02-20,6.5,-110.0,7.5,-102.0,206.0,212.5,-105.0
Golden State,San Antonio,2015-02-20,-6.5,-110.0,-7.5,-108.0,206.0,212.5,-105.0
Brooklyn,L.A. Lakers,2015-02-20,-2.0,-110.0,-3.0,-111.0,191.0,194.5,-104.0
L.A. Lakers,Brooklyn,2015-02-20,2.0,-110.0,3.0,101.0,191.0,194.5,-106.0
Oklahoma City,Charlotte,2015-02-21,-7.5,-110.0,-4.0,-109.0,197.0,197.5,102.0
Charlotte,Oklahoma City,2015-02-21,7.5,-110.0,4.0,-101.0,197.0,197.5,-113.0
New Orleans,Miami,2015-02-21,1.5,-110.0,2.0,100.0,189.0,194.5,100.0
Miami,New Orleans,2015-02-21,-1.5,-110.0,-2.0,-110.0,189.0,194.5,-110.0
Toronto,Houston,2015-02-21,4.0,-110.0,2.0,-104.0,211.5,210.0,-106.0
Houston,Toronto,2015-02-21,-4.0,-110.0,-2.0,-106.0,211.5,210.0,-104.0
Phoenix,Chicago,2015-02-21,11.0,-110.0,8.0,-106.0,204.5,204.5,100.0
Chicago,Phoenix,2015-02-21,-11.0,-110.0,-8.0,-104.0,204.5,204.5,-110.0
Sacramento,L.A. Clippers,2015-02-21,11.5,-110.0,10.0,-108.0,211.0,215.0,105.0
L.A. Clippers,Sacramento,2015-02-21,-11.5,-110.0,-10.0,-102.0,211.0,215.0,-116.0
Cleveland,New York,2015-02-22,-13.0,-110.0,-16.5,-108.0,195.5,197.5,-113.0
New York,Cleveland,2015-02-22,13.0,-110.0,16.5,-102.0,195.5,197.5,102.0
Washington,Detroit,2015-02-22,-2.0,-110.0,-2.0,-107.0,193.5,195.0,-102.0
Detroit,Washington,2015-02-22,2.0,-110.0,2.0,-103.0,193.5,195.0,-108.0
Atlanta,Milwaukee,2015-02-22,-4.0,-110.0,-5.0,-106.0,198.5,194.0,-107.0
Milwaukee,Atlanta,2015-02-22,4.0,-110.0,5.0,-104.0,198.5,194.0,-103.0
Philadelphia,Orlando,2015-02-22,9.0,-110.0,9.0,-102.0,190.0,188.5,-113.0
Orlando,Philadelphia,2015-02-22,-9.0,-110.0,-9.0,-108.0,190.0,188.5,102.0
Golden State,Indiana,2015-02-22,-7.0,-110.0,-4.0,-105.0,204.5,204.0,-104.0
Indiana,Golden State,2015-02-22,7.0,-110.0,4.0,-105.0,204.5,204.0,-106.0
Denver,Oklahoma City,2015-02-22,12.0,-110.0,8.5,-110.0,213.0,210.0,-106.0
Oklahoma City,Denver,2015-02-22,-12.0,-110.0,-8.5,100.0,213.0,210.0,-104.0
Charlotte,Dallas,2015-02-22,9.5,-110.0,9.5,-104.0,196.0,197.0,100.0
Dallas,Charlotte,2015-02-22,-9.5,-110.0,-9.5,-106.0,196.0,197.0,-110.0
Memphis,Portland,2015-02-22,2.5,-110.0,1.5,-103.0,192.0,192.0,-110.0
Portland,Memphis,2015-02-22,-2.5,-110.0,-1.5,-107.0,192.0,192.0,100.0
Boston,L.A. Lakers,2015-02-22,-1.5,-110.0,-3.0,-106.0,199.5,202.5,-106.0
L.A. Lakers,Boston,2015-02-22,1.5,-110.0,3.0,-104.0,199.5,202.5,-104.0
Philadelphia,Miami,2015-02-23,12.0,-110.0,11.0,-101.0,188.5,193.5,-105.0
Miami,Philadelphia,2015-02-23,-12.0,-110.0,-11.0,-109.0,188.5,193.5,-105.0
Milwaukee,Chicago,2015-02-23,8.0,-110.0,7.0,-101.0,194.5,192.5,-105.0
Chicago,Milwaukee,2015-02-23,-8.0,-110.0,-7.0,-109.0,194.5,192.5,-105.0
Minnesota,Houston,2015-02-23,9.0,-110.0,8.0,-102.0,211.0,214.0,-105.0
Houston,Minnesota,2015-02-23,-9.0,-110.0,-8.0,-108.0,211.0,214.0,-105.0
Toronto,New Orleans,2015-02-23,-7.5,-105.0,-7.5,-105.0,195.5,195.0,102.0
New Orleans,Toronto,2015-02-23,7.5,-115.0,7.5,-105.0,195.5,195.0,-113.0
Brooklyn,Denver,2015-02-23,2.0,-110.0,-2.5,-104.0,204.0,205.0,-105.0
Denver,Brooklyn,2015-02-23,-2.0,-110.0,2.5,-106.0,204.0,205.0,-105.0
Boston,Phoenix,2015-02-23,7.5,-110.0,8.0,-104.0,208.5,211.5,-102.0
Phoenix,Boston,2015-02-23,-7.5,-110.0,-8.0,-106.0,208.5,211.5,-108.0
San Antonio,Utah,2015-02-23,-4.5,-110.0,-5.5,-105.0,191.0,186.0,-106.0
Utah,San Antonio,2015-02-23,4.5,-110.0,5.5,-105.0,191.0,186.0,-104.0
Memphis,L.A. Clippers,2015-02-23,4.0,-110.0,3.5,-102.0,200.0,202.5,-103.0
