teams,opp,date,opener.odds,opener.juice,pinn.odds,pinn.juice,opener,totals,totalsjuice
Sacramento,Oklahoma City,2016-04-09,8.0,-110.0,8.5,-105.0,227.0,225.0,-105.0
Minnesota,Portland,2016-04-09,8.5,-110.0,8.5,-110.0,218.0,216.0,-105.0
Portland,Minnesota,2016-04-09,-8.5,-110.0,-8.5,100.0,218.0,216.0,-105.0
Charlotte,Washington,2016-04-10,-4.5,-110.0,-5.5,-101.0,208.0,205.0,-105.0
Washington,Charlotte,2016-04-10,4.5,-110.0,5.5,-109.0,208.0,205.0,-105.0
Dallas,L.A. Clippers,2016-04-10,3.0,-110.0,6.5,-103.0,195.0,196.0,100.0
L.A. Clippers,Dallas,2016-04-10,-3.0,-110.0,-6.5,-107.0,195.0,196.0,-110.0
L.A. Lakers,Houston,2016-04-10,12.0,-110.0,14.5,-102.0,212.0,212.5,-105.0
Houston,L.A. Lakers,2016-04-10,-12.0,-110.0,-14.5,-108.0,212.0,212.5,-105.0
Milwaukee,Philadelphia,2016-04-10,-1.5,-110.0,-4.5,-107.0,205.5,205.5,-113.0
Philadelphia,Milwaukee,2016-04-10,1.5,-110.0,4.5,-103.0,205.5,205.5,102.0
Utah,Denver,2016-04-10,-5.0,-110.0,-6.5,100.0,193.0,191.5,-104.0
Denver,Utah,2016-04-10,5.0,-110.0,6.5,-110.0,193.0,191.5,-106.0
Brooklyn,Indiana,2016-04-10,14.5,-110.0,13.5,-105.0,204.0,204.0,-102.0
Indiana,Brooklyn,2016-04-10,-14.5,-110.0,-13.5,-105.0,204.0,204.0,-108.0
Orlando,Miami,2016-04-10,9.0,-110.0,9.5,-110.0,210.0,212.0,102.0
Miami,Orlando,2016-04-10,-9.0,-110.0,-9.5,100.0,210.0,212.0,-113.0
Golden State,San Antonio,2016-04-10,5.0,-110.0,3.5,-103.0,209.0,207.0,-103.0
San Antonio,Golden State,2016-04-10,-5.0,-110.0,-3.5,-107.0,209.0,207.0,-107.0
Toronto,New York,2016-04-10,-3.5,-110.0,-6.5,-102.0,195.0,195.0,-108.0
New York,Toronto,2016-04-10,3.5,-110.0,6.5,-108.0,195.0,195.0,-102.0
Milwaukee,Orlando,2016-04-11,3.5,-110.0,2.5,-101.0,211.0,208.5,-105.0
Orlando,Milwaukee,2016-04-11,-3.5,-110.0,-2.5,-109.0,211.0,208.5,-105.0
Atlanta,Cleveland,2016-04-11,6.0,-110.0,6.5,-115.0,204.5,206.5,-105.0
Cleveland,Atlanta,2016-04-11,-6.0,-110.0,-6.5,104.0,204.5,206.5,-105.0
Washington,Brooklyn,2016-04-11,-5.0,-110.0,-6.5,-103.0,210.5,213.5,-110.0
Brooklyn,Washington,2016-04-11,5.0,-110.0,6.5,-107.0,210.5,213.5,100.0
Charlotte,Boston,2016-04-11,5.0,-110.0,6.5,-105.0,208.5,210.0,-110.0
Boston,Charlotte,2016-04-11,-5.0,-110.0,-6.5,-105.0,208.5,210.0,100.0
L.A. Lakers,Oklahoma City,2016-04-11,16.0,-110.0,15.5,-105.0,215.0,217.0,-113.0
Oklahoma City,L.A. Lakers,2016-04-11,-16.0,-110.0,-15.5,-105.0,215.0,217.0,102.0
Houston,Minnesota,2016-04-11,-3.5,-110.0,-3.5,-102.0,217.5,217.0,-103.0
Minnesota,Houston,2016-04-11,3.5,-110.0,3.5,-108.0,217.5,217.0,-107.0
Chicago,New Orleans,2016-04-11,-3.0,-110.0,-4.5,-114.0,207.5,204.0,-107.0
New Orleans,Chicago,2016-04-11,3.0,-110.0,4.5,103.0,207.5,204.0,-103.0
Dallas,Utah,2016-04-11,6.5,-110.0,7.0,-106.0,182.0,182.5,-103.0
Utah,Dallas,2016-04-11,-6.5,-110.0,-7.0,-104.0,182.0,182.5,-107.0
Sacramento,Phoenix,2016-04-11,6.5,-110.0,6.0,-105.0,220.5,218.0,-105.0
Phoenix,Sacramento,2016-04-11,-6.5,-110.0,-6.0,-105.0,220.5,218.0,-105.0
New York,Indiana,2016-04-12,9.0,-110.0,11.0,102.0,196.5,197.5,-105.0
Indiana,New York,2016-04-12,-9.0,-110.0,-11.0,-113.0,196.5,197.5,-105.0
Miami,Detroit,2016-04-12,3.0,-110.0,-1.5,-105.0,205.5,200.0,-105.0
Detroit,Miami,2016-04-12,-3.0,-110.0,1.5,-105.0,205.5,200.0,-105.0
Philadelphia,Toronto,2016-04-12,12.0,-110.0,12.0,-105.0,204.0,204.5,-105.0
Toronto,Philadelphia,2016-04-12,-12.0,-110.0,-12.0,-105.0,204.0,204.5,-105.0
Oklahoma City,San Antonio,2016-04-12,6.0,-110.0,13.0,-105.0,206.0,203.0,-105.0
San Antonio,Oklahoma City,2016-04-12,-6.0,-110.0,-13.0,-105.0,206.0,203.0,-105.0
Memphis,L.A. Clippers,2016-04-12,8.0,-110.0,9.0,-105.0,197.5,199.5,-110.0
L.A. Clippers,Memphis,2016-04-12,-8.0,-110.0,-9.0,-105.0,197.5,199.5,100.0
Indiana,Milwaukee,2016-04-13,4.5,-110.0,5.0,-105.0,203.0,202.0,-105.0
Milwaukee,Indiana,2016-04-13,-4.5,-110.0,-5.0,-105.0,203.0,202.0,-105.0
New Orleans,Minnesota,2016-04-13,9.0,-110.0,10.0,102.0,213.0,212.0,-110.0
Minnesota,New Orleans,2016-04-13,-9.0,-110.0,-10.0,-113.0,213.0,212.0,100.0
San Antonio,Dallas,2016-04-13,4.5,-110.0,5.5,-109.0,187.5,187.5,-103.0
Dallas,San Antonio,2016-04-13,-4.5,-110.0,-5.5,-101.0,187.5,187.5,-107.0
Toronto,Brooklyn,2016-04-13,-4.0,-110.0,-5.5,-103.0,206.0,206.5,-102.0
Brooklyn,Toronto,2016-04-13,4.0,-110.0,5.5,-107.0,206.0,206.5,-108.0
Orlando,Charlotte,2016-04-13,10.5,-110.0,7.5,-105.0,209.5,212.0,-106.0
Charlotte,Orlando,2016-04-13,-10.5,-110.0,-7.5,-105.0,209.5,212.0,-104.0
Sacramento,Houston,2016-04-13,14.5,-110.0,15.5,-116.0,220.0,219.5,-108.0
Houston,Sacramento,2016-04-13,-14.5,-110.0,-15.5,105.0,220.0,219.5,-102.0
Miami,Boston,2016-04-13,5.0,-110.0,4.5,-103.0,209.0,206.0,-107.0
Boston,Miami,2016-04-13,-5.0,-110.0,-4.5,-107.0,209.0,206.0,-103.0
Philadelphia,Chicago,2016-04-13,11.5,-110.0,9.5,-106.0,210.0,211.5,-109.0
Chicago,Philadelphia,2016-04-13,-11.5,-110.0,-9.5,-104.0,210.0,211.5,-101.0
Detroit,Cleveland,2016-04-13,3.0,-110.0,4.0,-107.0,195.5,194.5,-110.0
Cleveland,Detroit,2016-04-13,-3.0,-110.0,-4.0,-103.0,195.5,194.5,100.0
Atlanta,Washington,2016-04-13,-8.0,-110.0,-9.0,-108.0,207.0,210.0,-110.0
Washington,Atlanta,2016-04-13,8.0,-110.0,9.0,-102.0,207.0,210.0,100.0
Denver,Portland,2016-04-13,8.5,-110.0,9.5,-110.0,217.5,219.0,100.0
Portland,Denver,2016-04-13,-8.5,-110.0,-9.5,100.0,217.5,219.0,-110.0
L.A. Clippers,Phoenix,2016-04-13,6.0,-110.0,5.0,-106.0,203.5,205.5,-109.0
Phoenix,L.A. Clippers,2016-04-13,-6.0,-110.0,-5.0,-104.0,203.5,205.5,-101.0
Utah,L.A. Lakers,2016-04-13,-8.0,-110.0,-4.0,-105.0,189.5,196.0,-107.0
L.A. Lakers,Utah,2016-04-13,8.0,-110.0,4.0,-105.0,189.5,196.0,-103.0
Memphis,Golden State,2016-04-13,16.5,-110.0,17.5,-106.0,211.5,213.5,-105.0
Golden State,Memphis,2016-04-13,-16.5,-110.0,-17.5,-104.0,211.5,213.5,-105.0
