teams,opp,date,opener.odds,opener.juice,pinn.odds,pinn.juice,opener,totals,totalsjuice
Toronto,Chicago,2017-02-14,-5.0,-110.0,-4.0,-108.0,205.0,210.5,-114.0
Chicago,Toronto,2017-02-14,5.0,-110.0,4.0,-102.0,205.0,210.5,103.0
Sacramento,L.A. Lakers,2017-02-14,-1.0,-110.0,2.5,-105.0,218.5,218.0,-113.0
L.A. Lakers,Sacramento,2017-02-14,1.0,-110.0,-2.5,-105.0,218.5,218.0,102.0
San Antonio,Orlando,2017-02-15,-10.5,-110.0,-10.0,-109.0,205.5,207.0,-105.0
Orlando,San Antonio,2017-02-15,10.5,-110.0,10.0,-101.0,205.5,207.0,-105.0
Indiana,Cleveland,2017-02-15,6.0,-110.0,6.5,-108.0,219.5,219.0,-104.0
Cleveland,Indiana,2017-02-15,-6.0,-110.0,-6.5,-102.0,219.5,219.0,-106.0
Philadelphia,Boston,2017-02-15,9.5,-105.0,10.0,-103.0,217.0,218.5,-105.0
Boston,Philadelphia,2017-02-15,-9.5,-115.0,-10.0,-107.0,217.0,218.5,-105.0
Charlotte,Toronto,2017-02-15,6.5,-110.0,6.0,-106.0,212.0,213.0,-105.0
Toronto,Charlotte,2017-02-15,-6.5,-110.0,-6.0,-104.0,212.0,213.0,-105.0
Dallas,Detroit,2017-02-15,5.0,-110.0,4.5,-109.0,201.0,200.5,-103.0
Detroit,Dallas,2017-02-15,-5.0,-110.0,-4.5,-101.0,201.0,200.5,-107.0
Milwaukee,Brooklyn,2017-02-15,-5.5,-110.0,-5.0,-113.0,220.0,218.5,-106.0
Brooklyn,Milwaukee,2017-02-15,5.5,-110.0,5.0,102.0,220.0,218.5,-104.0
New Orleans,Memphis,2017-02-15,8.0,-110.0,8.0,-110.0,205.5,205.0,-106.0
Memphis,New Orleans,2017-02-15,-8.0,-110.0,-8.0,-100.0,205.5,205.0,-104.0
Miami,Houston,2017-02-15,9.5,-110.0,10.0,-104.0,222.0,224.5,-106.0
Houston,Miami,2017-02-15,-9.5,-110.0,-10.0,-106.0,222.0,224.5,-104.0
Portland,Utah,2017-02-15,8.0,-110.0,8.5,-102.0,204.5,205.0,100.0
Utah,Portland,2017-02-15,-8.0,-110.0,-8.5,-108.0,204.5,205.0,-110.0
L.A. Lakers,Phoenix,2017-02-15,4.0,-110.0,4.5,-110.0,225.0,226.5,-109.0
Phoenix,L.A. Lakers,2017-02-15,-4.0,-110.0,-4.5,-100.0,225.0,226.5,-101.0
Minnesota,Denver,2017-02-15,5.5,-110.0,6.5,-108.0,228.5,225.0,-107.0
Denver,Minnesota,2017-02-15,-5.5,-110.0,-6.5,-102.0,228.5,225.0,-103.0
New York,Oklahoma City,2017-02-15,7.0,-110.0,7.5,-110.0,218.5,218.0,-108.0
Oklahoma City,New York,2017-02-15,-7.0,-110.0,-7.5,100.0,218.5,218.0,-102.0
Atlanta,L.A. Clippers,2017-02-15,2.5,-110.0,3.5,-100.0,213.0,213.5,-108.0
L.A. Clippers,Atlanta,2017-02-15,-2.5,-110.0,-3.5,-110.0,213.0,213.5,-102.0
Sacramento,Golden State,2017-02-15,17.0,-110.0,19.0,-105.0,225.0,225.5,-105.0
Golden State,Sacramento,2017-02-15,-17.0,-110.0,-19.0,-105.0,225.0,225.5,-105.0
Washington,Indiana,2017-02-16,-1.0,-110.0,-2.5,-109.0,217.0,215.5,-103.0
Indiana,Washington,2017-02-16,1.0,-110.0,2.5,-101.0,217.0,215.5,-107.0
Boston,Chicago,2017-02-16,0.0,-110.0,-1.0,-102.0,212.0,214.0,-108.0
Chicago,Boston,2017-02-16,0.0,-110.0,1.0,-108.0,212.0,214.0,-102.0
World All Stars,USA All Stars,2017-02-17,3.0,-115.0,5.0,-110.0,287.0,297.5,-106.0
USA All Stars,World All Stars,2017-02-17,-3.0,-105.0,-5.0,-100.0,287.0,297.5,-104.0
East,West,2017-02-19,6.5,-110.0,6.0,-105.0,339.5,352.0,-110.0
West,East,2017-02-19,-6.5,-110.0,-6.0,-105.0,339.5,352.0,-100.0
Portland,Orlando,2017-02-23,-2.0,-110.0,-2.5,-104.0,213.5,218.0,-105.0
Orlando,Portland,2017-02-23,2.0,-110.0,2.5,-106.0,213.5,218.0,-105.0
Charlotte,Detroit,2017-02-23,5.0,-110.0,5.0,-108.0,208.5,208.0,-104.0
Detroit,Charlotte,2017-02-23,-5.0,-110.0,-5.0,-102.0,208.5,208.0,-106.0
Houston,New Orleans,2017-02-23,0.0,-110.0,-3.5,-100.0,228.0,230.5,-106.0
New Orleans,Houston,2017-02-23,0.0,-110.0,3.5,-110.0,228.0,230.5,-104.0
New York,Cleveland,2017-02-23,11.0,-110.0,10.0,-106.0,221.0,223.5,-103.0
Cleveland,New York,2017-02-23,-11.0,-110.0,-10.0,-104.0,221.0,223.5,-107.0
Denver,Sacramento,2017-02-23,-5.5,-110.0,-6.5,-104.0,222.0,223.0,-107.0
Sacramento,Denver,2017-02-23,5.5,-110.0,6.5,-106.0,222.0,223.0,-103.0
L.A. Clippers,Golden State,2017-02-23,14.0,-110.0,13.5,-108.0,230.0,230.5,-109.0
Golden State,L.A. Clippers,2017-02-23,-14.0,-110.0,-13.5,-102.0,230.0,230.5,-101.0
Washington,Philadelphia,2017-02-24,-7.0,-110.0,-9.0,-113.0,214.5,218.0,-108.0
Philadelphia,Washington,2017-02-24,7.0,-110.0,9.0,102.0,214.5,218.0,-102.0
Memphis,Indiana,2017-02-24,2.5,-110.0,-1.0,-100.0,207.0,204.0,-105.0
Indiana,Memphis,2017-02-24,-2.5,-110.0,1.0,-110.0,207.0,204.0,-105.0
Boston,Toronto,2017-02-24,3.5,-110.0,2.0,-110.0,217.0,213.5,-110.0
Toronto,Boston,2017-02-24,-3.5,-110.0,-2.0,-100.0,217.0,213.5,-100.0
Miami,Atlanta,2017-02-24,4.0,-110.0,2.5,-103.0,206.5,206.0,-110.0
Atlanta,Miami,2017-02-24,-4.0,-110.0,-2.5,-107.0,206.5,206.0,-100.0
Dallas,Minnesota,2017-02-24,5.0,-110.0,3.5,-101.0,203.5,204.5,-105.0
Minnesota,Dallas,2017-02-24,-5.0,-110.0,-3.5,-109.0,203.5,204.5,-105.0
Phoenix,Chicago,2017-02-24,7.0,-110.0,6.0,-100.0,216.0,220.0,-105.0
Chicago,Phoenix,2017-02-24,-7.0,-110.0,-6.0,-110.0,216.0,220.0,-105.0
L.A. Lakers,Oklahoma City,2017-02-24,8.5,-110.0,10.0,-101.0,221.0,222.0,101.0
Oklahoma City,L.A. Lakers,2017-02-24,-8.5,-110.0,-10.0,-109.0,221.0,222.0,-111.0
Utah,Milwaukee,2017-02-24,-3.5,-110.0,-3.5,-105.0,199.0,202.5,-105.0
Milwaukee,Utah,2017-02-24,3.5,-110.0,3.5,-105.0,199.0,202.5,-105.0
Brooklyn,Denver,2017-02-24,9.5,-110.0,10.0,-110.0,227.5,234.5,-100.0
Denver,Brooklyn,2017-02-24,-9.5,-110.0,-10.0,-100.0,227.5,234.5,-110.0
San Antonio,L.A. Clippers,2017-02-24,-4.5,-110.0,-2.5,-106.0,212.5,210.5,-110.0
L.A. Clippers,San Antonio,2017-02-24,4.5,-110.0,2.5,-104.0,212.5,210.5,-100.0
Charlotte,Sacramento,2017-02-25,-3.5,-110.0,-4.0,-104.0,207.5,208.5,-108.0
Sacramento,Charlotte,2017-02-25,3.5,-110.0,4.0,-106.0,207.5,208.5,-102.0
Atlanta,Orlando,2017-02-25,-4.5,-110.0,-4.0,-103.0,207.0,210.0,-102.0
Orlando,Atlanta,2017-02-25,4.5,-110.0,4.0,-107.0,207.0,210.0,-108.0
Philadelphia,New York,2017-02-25,5.0,-110.0,6.5,102.0,215.5,220.0,-108.0
New York,Philadelphia,2017-02-25,-5.0,-110.0,-6.5,-113.0,215.5,220.0,-102.0
Indiana,Miami,2017-02-25,3.0,-110.0,4.5,-103.0,211.5,209.0,-109.0
Miami,Indiana,2017-02-25,-3.0,-110.0,-4.5,-107.0,211.5,209.0,-101.0
Chicago,Cleveland,2017-02-25,9.0,-110.0,6.0,-101.0,217.0,210.0,-110.0
Cleveland,Chicago,2017-02-25,-9.0,-110.0,-6.0,-109.0,217.0,210.0,-100.0
New Orleans,Dallas,2017-02-25,-1.0,-110.0,-2.0,-109.0,205.0,204.5,-103.0
Dallas,New Orleans,2017-02-25,1.0,-110.0,2.0,-101.0,205.0,204.5,-107.0
Minnesota,Houston,2017-02-25,10.5,-110.0,12.5,-106.0,229.0,229.5,-108.0
Houston,Minnesota,2017-02-25,-10.5,-110.0,-12.5,-104.0,229.0,229.5,-102.0
Brooklyn,Golden State,2017-02-25,19.0,-110.0,21.0,-105.0,232.0,234.5,-104.0
Golden State,Brooklyn,2017-02-25,-19.0,-110.0,-21.0,-105.0,232.0,234.5,-106.0
Phoenix,Milwaukee,2017-02-26,6.5,-110.0,6.0,-110.0,221.0,224.0,-103.0
Milwaukee,Phoenix,2017-02-26,-6.5,-110.0,-6.0,-100.0,221.0,224.0,-107.0
San Antonio,L.A. Lakers,2017-02-26,-10.0,-110.0,-12.0,-104.0,213.5,209.0,-108.0
L.A. Lakers,San Antonio,2017-02-26,10.0,-110.0,12.0,-106.0,213.5,209.0,-102.0
Memphis,Denver,2017-02-26,-2.0,-110.0,1.5,-103.0,218.5,216.5,-104.0
Denver,Memphis,2017-02-26,2.0,-110.0,-1.5,-107.0,218.5,216.5,-106.0
Utah,Washington,2017-02-26,3.5,-110.0,2.5,-107.0,205.0,204.5,102.0
Washington,Utah,2017-02-26,-3.5,-110.0,-2.5,-103.0,205.0,204.5,-113.0
Portland,Toronto,2017-02-26,4.5,-110.0,5.5,-107.0,212.5,208.5,-105.0
Toronto,Portland,2017-02-26,-4.5,-110.0,-5.5,-103.0,212.5,208.5,-105.0
Boston,Detroit,2017-02-26,-1.5,-110.0,-2.0,105.0,215.0,214.0,-105.0
Detroit,Boston,2017-02-26,1.5,-110.0,2.0,-116.0,215.0,214.0,-105.0
New Orleans,Oklahoma City,2017-02-26,5.5,-110.0,6.0,-108.0,214.0,218.0,-111.0
Oklahoma City,New Orleans,2017-02-26,-5.5,-110.0,-6.0,-102.0,214.0,218.0,101.0
Charlotte,L.A. Clippers,2017-02-26,7.0,-110.0,10.5,-105.0,215.5,212.5,-107.0
L.A. Clippers,Charlotte,2017-02-26,-7.0,-110.0,-10.5,-105.0,215.5,212.5,-103.0
Golden State,Philadelphia,2017-02-27,-13.5,-110.0,-14.0,-110.0,231.5,227.5,-105.0
Philadelphia,Golden State,2017-02-27,13.5,-110.0,14.0,100.0,231.5,227.5,-105.0
Milwaukee,Cleveland,2017-02-27,8.5,-105.0,9.5,-108.0,217.5,219.0,100.0
Cleveland,Milwaukee,2017-02-27,-8.5,-115.0,-9.5,-102.0,217.5,219.0,-110.0
Toronto,New York,2017-02-27,-2.5,-110.0,-3.5,-108.0,212.5,211.0,-107.0
New York,Toronto,2017-02-27,2.5,-110.0,3.5,-102.0,212.5,211.0,-103.0
Atlanta,Boston,2017-02-27,5.5,-110.0,5.0,-110.0,215.0,213.0,-105.0
Boston,Atlanta,2017-02-27,-5.5,-110.0,-5.0,-100.0,215.0,213.0,-105.0
Miami,Dallas,2017-02-27,1.0,-110.0,1.0,-105.0,200.5,201.5,-102.0
Dallas,Miami,2017-02-27,-1.0,-110.0,-1.0,-105.0,200.5,201.5,-108.0
Indiana,Houston,2017-02-27,9.5,-110.0,9.5,102.0,228.0,230.0,-110.0
Houston,Indiana,2017-02-27,-9.5,-110.0,-9.5,-113.0,228.0,230.0,-100.0
Minnesota,Sacramento,2017-02-27,-3.5,-110.0,-4.0,-110.0,209.0,210.5,-105.0
Sacramento,Minnesota,2017-02-27,3.5,-110.0,4.0,-100.0,209.0,210.5,-105.0
Golden State,Washington,2017-02-28,-7.0,-110.0,-7.0,-102.0,231.0,231.5,-105.0
Washington,Golden State,2017-02-28,7.0,-110.0,7.0,-108.0,231.0,231.5,-105.0
Portland,Detroit,2017-02-28,4.0,-110.0,4.0,-110.0,212.5,213.5,-105.0
Detroit,Portland,2017-02-28,-4.0,-110.0,-4.0,-100.0,212.5,213.5,-105.0
Phoenix,Memphis,2017-02-28,9.5,-110.0,9.0,-105.0,212.0,212.5,-109.0
Memphis,Phoenix,2017-02-28,-9.5,-110.0,-9.0,-105.0,212.0,212.5,-101.0
Denver,Chicago,2017-02-28,4.5,-110.0,2.5,-104.0,224.5,223.5,102.0
Chicago,Denver,2017-02-28,-4.5,-110.0,-2.5,-106.0,224.5,223.5,-113.0
Utah,Oklahoma City,2017-02-28,0.0,-110.0,-2.5,-102.0,203.0,203.5,-115.0
Oklahoma City,Utah,2017-02-28,0.0,-110.0,2.5,-108.0,203.0,203.5,104.0
Charlotte,L.A. Lakers,2017-02-28,-4.5,-110.0,-5.5,100.0,215.0,215.0,-109.0
L.A. Lakers,Charlotte,2017-02-28,4.5,-110.0,5.5,-110.0,215.0,215.0,-101.0
New York,Orlando,2017-03-01,2.5,-110.0,2.0,102.0,218.0,216.0,-108.0
Orlando,New York,2017-03-01,-2.5,-110.0,-2.0,-113.0,218.0,216.0,-102.0
Philadelphia,Miami,2017-03-01,7.5,-110.0,9.5,-110.0,213.5,213.0,-107.0
Miami,Philadelphia,2017-03-01,-7.5,-110.0,-9.5,-100.0,213.5,213.0,-103.0
Dallas,Atlanta,2017-03-01,6.0,-110.0,6.0,-110.0,199.0,196.0,-105.0
Atlanta,Dallas,2017-03-01,-6.0,-110.0,-6.0,-100.0,199.0,196.0,-105.0
Washington,Toronto,2017-03-01,3.0,-110.0,4.5,-107.0,214.0,208.0,100.0
Toronto,Washington,2017-03-01,-3.0,-110.0,-4.5,-103.0,214.0,208.0,-110.0
Cleveland,Boston,2017-03-01,-1.0,-110.0,2.0,-105.0,222.5,224.5,-110.0
Boston,Cleveland,2017-03-01,1.0,-110.0,-2.0,-105.0,222.5,224.5,-100.0
Detroit,New Orleans,2017-03-01,1.5,-110.0,2.5,-100.0,209.0,209.5,-105.0
New Orleans,Detroit,2017-03-01,-1.5,-110.0,-2.5,-110.0,209.0,209.5,-105.0
Denver,Milwaukee,2017-03-01,3.5,-110.0,4.5,-101.0,226.0,223.5,-108.0
Milwaukee,Denver,2017-03-01,-3.5,-110.0,-4.5,-109.0,226.0,223.5,-102.0
Indiana,San Antonio,2017-03-01,10.5,-110.0,10.0,-102.0,211.0,206.5,-105.0
San Antonio,Indiana,2017-03-01,-10.5,-110.0,-10.0,-108.0,211.0,206.5,-105.0
Minnesota,Utah,2017-03-01,7.0,-110.0,6.5,-105.0,200.0,199.5,-113.0
Utah,Minnesota,2017-03-01,-7.0,-110.0,-6.5,-105.0,200.0,199.5,102.0
Brooklyn,Sacramento,2017-03-01,4.5,-110.0,2.5,-105.0,214.5,216.0,-102.0
Sacramento,Brooklyn,2017-03-01,-4.5,-110.0,-2.5,-105.0,214.5,216.0,-108.0
Houston,L.A. Clippers,2017-03-01,0.0,-110.0,2.5,102.0,232.0,236.0,-106.0
L.A. Clippers,Houston,2017-03-01,0.0,-110.0,-2.5,-113.0,232.0,236.0,-104.0
Golden State,Chicago,2017-03-02,-6.0,-110.0,-7.5,-105.0,219.5,217.0,-113.0
Chicago,Golden State,2017-03-02,6.0,-110.0,7.5,-105.0,219.5,217.0,102.0
Charlotte,Phoenix,2017-03-02,-3.5,-110.0,-3.5,-107.0,218.0,219.5,102.0
Phoenix,Charlotte,2017-03-02,3.5,-110.0,3.5,-103.0,218.0,219.5,-113.0
Oklahoma City,Portland,2017-03-02,1.5,-110.0,-1.0,-100.0,220.0,222.5,-105.0
Portland,Oklahoma City,2017-03-02,-1.5,-110.0,1.0,-110.0,220.0,222.5,-105.0
New York,Philadelphia,2017-03-03,0.0,-110.0,-2.0,-105.0,217.5,217.0,-105.0
Philadelphia,New York,2017-03-03,0.0,-110.0,2.0,-105.0,217.5,217.0,-105.0
Miami,Orlando,2017-03-03,-3.5,-110.0,-4.5,-110.0,209.0,210.0,-109.0
Orlando,Miami,2017-03-03,3.5,-110.0,4.5,-100.0,209.0,210.0,-101.0
Toronto,Washington,2017-03-03,4.0,-110.0,5.0,-103.0,208.0,207.5,-105.0
Washington,Toronto,2017-03-03,-4.0,-110.0,-5.0,-107.0,208.0,207.5,-105.0
Cleveland,Atlanta,2017-03-03,-3.5,-110.0,-2.5,-100.0,214.0,214.5,-105.0
Atlanta,Cleveland,2017-03-03,3.5,-110.0,2.5,-110.0,214.0,214.5,-105.0
L.A. Clippers,Milwaukee,2017-03-03,-3.5,-110.0,-5.5,102.0,216.0,210.0,-105.0
Milwaukee,L.A. Clippers,2017-03-03,3.5,-110.0,5.5,-113.0,216.0,210.0,-105.0
Memphis,Dallas,2017-03-03,-2.5,-110.0,-2.5,-102.0,190.0,190.0,-105.0
Dallas,Memphis,2017-03-03,2.5,-110.0,2.5,-108.0,190.0,190.0,-105.0
Brooklyn,Utah,2017-03-03,13.0,-110.0,12.5,-103.0,204.5,206.5,-105.0
Utah,Brooklyn,2017-03-03,-13.0,-110.0,-12.5,-107.0,204.5,206.5,-105.0
Oklahoma City,Phoenix,2017-03-03,-3.5,-110.0,-5.0,-101.0,225.0,225.0,-100.0
Phoenix,Oklahoma City,2017-03-03,3.5,-110.0,5.0,-109.0,225.0,225.0,-110.0
San Antonio,New Orleans,2017-03-03,-6.0,-110.0,-6.0,-100.0,210.0,207.0,-111.0
New Orleans,San Antonio,2017-03-03,6.0,-110.0,6.0,-110.0,210.0,207.0,101.0
Boston,L.A. Lakers,2017-03-03,-7.0,-110.0,-7.0,-114.0,221.5,218.5,104.0
L.A. Lakers,Boston,2017-03-03,7.0,-110.0,7.0,103.0,221.5,218.5,-115.0
Detroit,Philadelphia,2017-03-04,-5.0,-110.0,-5.5,-104.0,213.5,213.0,-103.0
Philadelphia,Detroit,2017-03-04,5.0,-110.0,5.5,-106.0,213.5,213.0,-107.0
Cleveland,Miami,2017-03-04,-4.5,-110.0,8.0,-100.0,217.0,209.5,-106.0
Miami,Cleveland,2017-03-04,4.5,-110.0,-8.0,-110.0,217.0,209.5,-104.0
Toronto,Milwaukee,2017-03-04,-2.5,-110.0,1.5,-105.0,205.0,203.5,101.0
Milwaukee,Toronto,2017-03-04,2.5,-110.0,-1.5,-105.0,205.0,203.5,-111.0
L.A. Clippers,Chicago,2017-03-04,-2.5,-110.0,-3.5,-104.0,213.0,210.5,-113.0
Chicago,L.A. Clippers,2017-03-04,2.5,-110.0,3.5,-106.0,213.0,210.5,102.0
Minnesota,San Antonio,2017-03-04,10.5,-110.0,7.5,-107.0,208.5,204.5,-106.0
San Antonio,Minnesota,2017-03-04,-10.5,-110.0,-7.5,-103.0,208.5,204.5,-104.0
Charlotte,Denver,2017-03-04,3.0,-110.0,5.5,-108.0,224.0,222.0,-107.0
Denver,Charlotte,2017-03-04,-3.0,-110.0,-5.5,-102.0,224.0,222.0,-103.0
Memphis,Houston,2017-03-04,8.5,-110.0,8.5,-102.0,218.5,222.5,-109.0
Houston,Memphis,2017-03-04,-8.5,-110.0,-8.5,-108.0,218.5,222.5,-101.0
Brooklyn,Portland,2017-03-04,11.0,-110.0,10.5,-102.0,223.5,224.5,-102.0
Portland,Brooklyn,2017-03-04,-11.0,-110.0,-10.5,-108.0,223.5,224.5,-108.0
Indiana,Atlanta,2017-03-05,4.0,-110.0,3.0,-104.0,208.0,209.0,-100.0
Atlanta,Indiana,2017-03-05,-4.0,-110.0,-3.0,-106.0,208.0,209.0,-110.0
Golden State,New York,2017-03-05,-8.5,-110.0,-10.5,-102.0,220.0,220.0,-105.0
New York,Golden State,2017-03-05,8.5,-110.0,10.5,-108.0,220.0,220.0,-105.0
Boston,Phoenix,2017-03-05,-5.5,-110.0,-4.0,-105.0,225.5,229.5,-105.0
Phoenix,Boston,2017-03-05,5.5,-110.0,4.0,-105.0,225.5,229.5,-105.0
Orlando,Washington,2017-03-05,10.5,-110.0,12.5,102.0,216.0,217.0,-110.0
Washington,Orlando,2017-03-05,-10.5,-110.0,-12.5,-113.0,216.0,217.0,-100.0
Utah,Sacramento,2017-03-05,-8.5,-110.0,-10.0,-106.0,197.0,191.0,-110.0
Sacramento,Utah,2017-03-05,8.5,-110.0,10.0,-104.0,197.0,191.0,100.0
Oklahoma City,Dallas,2017-03-05,1.0,-115.0,1.5,-105.0,204.0,207.0,-105.0
Dallas,Oklahoma City,2017-03-05,-1.0,-105.0,-1.5,-105.0,204.0,207.0,-105.0
New Orleans,L.A. Lakers,2017-03-05,-4.5,-110.0,-6.0,-115.0,216.0,217.0,-109.0
L.A. Lakers,New Orleans,2017-03-05,4.5,-110.0,6.0,104.0,216.0,217.0,-101.0
Miami,Cleveland,2017-03-06,9.0,-110.0,9.5,-104.0,217.0,214.5,-106.0
Cleveland,Miami,2017-03-06,-9.0,-110.0,-9.5,-106.0,217.0,214.5,-104.0
Milwaukee,Philadelphia,2017-03-06,-3.0,-110.0,-5.5,-105.0,213.5,212.5,-104.0
Philadelphia,Milwaukee,2017-03-06,3.0,-110.0,5.5,-105.0,213.5,212.5,-106.0
New York,Orlando,2017-03-06,1.0,-110.0,3.0,-106.0,210.0,207.5,-104.0
Orlando,New York,2017-03-06,-1.0,-110.0,-3.0,-104.0,210.0,207.5,-106.0
Chicago,Detroit,2017-03-06,3.5,-110.0,6.0,-105.0,204.5,204.5,-104.0
Detroit,Chicago,2017-03-06,-3.5,-110.0,-6.0,-105.0,204.5,204.5,-106.0
Golden State,Atlanta,2017-03-06,-6.5,-110.0,-5.5,-103.0,216.5,217.0,-103.0
Atlanta,Golden State,2017-03-06,6.5,-110.0,5.5,-107.0,216.5,217.0,-107.0
Brooklyn,Memphis,2017-03-06,12.0,-110.0,10.5,-102.0,212.0,212.5,-107.0
Memphis,Brooklyn,2017-03-06,-12.0,-110.0,-10.5,-108.0,212.0,212.5,-103.0
Indiana,Charlotte,2017-03-06,2.0,-110.0,4.5,-107.0,208.5,204.5,-110.0
Charlotte,Indiana,2017-03-06,-2.0,-110.0,-4.5,-103.0,208.5,204.5,100.0
Houston,San Antonio,2017-03-06,5.0,-110.0,3.5,-105.0,218.0,223.5,-102.0
San Antonio,Houston,2017-03-06,-5.0,-110.0,-3.5,-105.0,218.0,223.5,-108.0
New Orleans,Utah,2017-03-06,8.0,-110.0,5.0,-106.0,199.0,196.5,-100.0
Utah,New Orleans,2017-03-06,-8.0,-110.0,-5.0,-104.0,199.0,196.5,-110.0
Sacramento,Denver,2017-03-06,10.0,-110.0,10.5,101.0,219.5,215.5,-109.0
Denver,Sacramento,2017-03-06,-10.0,-110.0,-10.5,-111.0,219.5,215.5,-101.0
Boston,L.A. Clippers,2017-03-06,5.5,-105.0,7.0,109.0,216.0,217.5,-105.0
L.A. Clippers,Boston,2017-03-06,-5.5,-115.0,-7.0,-120.0,216.0,217.5,-105.0
Portland,Minnesota,2017-03-06,4.0,-110.0,4.5,-103.0,217.5,214.0,-107.0
Minnesota,Portland,2017-03-06,-4.0,-110.0,-4.5,-107.0,217.5,214.0,-103.0
Portland,Oklahoma City,2017-03-07,6.0,-110.0,7.0,-108.0,222.0,221.5,-100.0
Oklahoma City,Portland,2017-03-07,-6.0,-110.0,-7.0,-102.0,222.0,221.5,-110.0
L.A. Lakers,Dallas,2017-03-07,8.5,-110.0,9.0,-107.0,206.5,206.5,-104.0
Dallas,L.A. Lakers,2017-03-07,-8.5,-110.0,-9.0,-103.0,206.5,206.5,-106.0
Washington,Phoenix,2017-03-07,-3.5,-110.0,-5.0,-110.0,225.5,229.0,-110.0
Phoenix,Washington,2017-03-07,3.5,-110.0,5.0,-100.0,225.5,229.0,-100.0
Chicago,Orlando,2017-03-08,-2.0,-110.0,1.0,-109.0,203.0,204.5,-106.0
Orlando,Chicago,2017-03-08,2.0,-110.0,-1.0,-101.0,203.0,204.5,-104.0
Charlotte,Miami,2017-03-08,4.0,-110.0,4.0,-108.0,207.0,204.0,-100.0
Miami,Charlotte,2017-03-08,-4.0,-110.0,-4.0,-102.0,207.0,204.0,-110.0
Brooklyn,Atlanta,2017-03-08,9.5,-110.0,9.5,102.0,220.5,220.0,-105.0
Atlanta,Brooklyn,2017-03-08,-9.5,-110.0,-9.5,-113.0,220.5,220.0,-105.0
Utah,Houston,2017-03-08,5.5,-110.0,8.5,-105.0,216.0,216.0,-106.0
Houston,Utah,2017-03-08,-5.5,-110.0,-8.5,-105.0,216.0,216.0,-104.0
New York,Milwaukee,2017-03-08,5.0,-110.0,6.5,-102.0,213.0,208.5,-109.0
Milwaukee,New York,2017-03-08,-5.0,-110.0,-6.5,-108.0,213.0,208.5,-101.0
Detroit,Indiana,2017-03-08,3.5,-110.0,4.0,-106.0,205.0,208.0,-108.0
Indiana,Detroit,2017-03-08,-3.5,-110.0,-4.0,-104.0,205.0,208.0,-102.0
Toronto,New Orleans,2017-03-08,1.5,-110.0,3.0,-100.0,201.5,204.0,-113.0
New Orleans,Toronto,2017-03-08,-1.5,-110.0,-3.0,-110.0,201.5,204.0,102.0
L.A. Clippers,Minnesota,2017-03-08,-2.5,-110.0,-3.5,-103.0,211.0,211.5,-106.0
Minnesota,L.A. Clippers,2017-03-08,2.5,-110.0,3.5,-107.0,211.0,211.5,-104.0
Sacramento,San Antonio,2017-03-08,16.0,-110.0,11.5,-107.0,197.5,195.0,-105.0
San Antonio,Sacramento,2017-03-08,-16.0,-110.0,-11.5,-103.0,197.5,195.0,-105.0
Washington,Denver,2017-03-08,1.5,-110.0,-1.5,-106.0,228.5,223.0,-113.0
Denver,Washington,2017-03-08,-1.5,-110.0,1.5,-104.0,228.5,223.0,102.0
Boston,Golden State,2017-03-08,7.5,-110.0,7.5,-107.0,224.0,224.5,-105.0
Golden State,Boston,2017-03-08,-7.5,-110.0,-7.5,-103.0,224.0,224.5,-105.0
Cleveland,Detroit,2017-03-09,-4.0,-110.0,-4.5,-105.0,214.0,216.0,-100.0
Detroit,Cleveland,2017-03-09,4.0,-110.0,4.5,-105.0,214.0,216.0,-110.0
San Antonio,Oklahoma City,2017-03-09,-3.5,-110.0,-2.5,-100.0,214.5,209.0,-110.0
Oklahoma City,San Antonio,2017-03-09,3.5,-110.0,2.5,-110.0,214.5,209.0,100.0
L.A. Clippers,Memphis,2017-03-09,1.0,-110.0,2.5,-106.0,208.0,206.0,-109.0
Memphis,L.A. Clippers,2017-03-09,-1.0,-110.0,-2.5,-104.0,208.0,206.0,-101.0
Philadelphia,Portland,2017-03-09,10.0,-110.0,9.5,102.0,223.5,221.0,-110.0
Portland,Philadelphia,2017-03-09,-10.0,-110.0,-9.5,-113.0,223.5,221.0,-100.0
L.A. Lakers,Phoenix,2017-03-09,7.0,-110.0,6.5,-107.0,231.0,232.5,-105.0
Phoenix,L.A. Lakers,2017-03-09,-7.0,-110.0,-6.5,-103.0,231.0,232.5,-105.0
Orlando,Charlotte,2017-03-10,9.0,-110.0,9.5,-104.0,207.5,204.0,-110.0
Charlotte,Orlando,2017-03-10,-9.0,-110.0,-9.5,-106.0,207.5,204.0,-100.0
Golden State,Minnesota,2017-03-10,-6.0,-110.0,-5.5,-104.0,219.0,213.5,-108.0
Minnesota,Golden State,2017-03-10,6.0,-110.0,5.5,-106.0,219.0,213.5,-102.0
Indiana,Milwaukee,2017-03-10,3.5,-110.0,2.0,-109.0,208.0,204.0,-102.0
Milwaukee,Indiana,2017-03-10,-3.5,-110.0,-2.0,-101.0,208.0,204.0,-108.0
Toronto,Atlanta,2017-03-10,2.5,-110.0,3.0,-103.0,202.5,203.5,-111.0
Atlanta,Toronto,2017-03-10,-2.5,-110.0,-3.0,-107.0,202.5,203.5,101.0
Houston,Chicago,2017-03-10,-4.5,-110.0,-6.0,-101.0,224.5,224.0,100.0
